순번,분전함번호,표찰번호,행정동,법정동,리,지번,위도,경도,램프종류1,램프용량1,등수1,램프종류2,램프용량2,등수2,램프종류3,램프용량3,등수3,보행등종류,보행등용량,보행등기구,보행등수,총등수,설치일자,지번 주소
8641,#690,#690-19,충무공동,충무공동,,193,35.180720417062076,128.14891109602811,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 193
8642,#690,#690-20,충무공동,충무공동,,193,35.1810796633671,128.14904514134196,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 193
8643,#690,#690-21,충무공동,충무공동,,193,35.181456932972296,128.14917944160115,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 193
8644,#691,#691-1,충무공동,충무공동,,221,35.179824790657875,128.1542391143359,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 221
8645,#691,#691-2,충무공동,충무공동,,221,35.1795548571058,128.154191387473,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 221
8646,#691,#691-3,충무공동,충무공동,,223,35.17930831132128,128.1538174088962,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8647,#691,#691-4,충무공동,충무공동,,223,35.179369031080505,128.15359322671028,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8648,#691,#691-5,충무공동,충무공동,,223,35.17943682281763,128.15333621133433,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8649,#691,#691-6,충무공동,충무공동,,223,35.179504770771324,128.15306273133595,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8650,#691,#691-7,충무공동,충무공동,,223,35.179568055529,128.1528056514362,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8651,#691,#691-8,충무공동,충무공동,,223,35.17963372325176,128.15253488275456,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8652,#691,#691-9,충무공동,충무공동,,223,35.17971746606962,128.1522588799344,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8653,#691,#691-10,충무공동,충무공동,,223,35.17977399033869,128.15200170332312,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8654,#691,#691-11,충무공동,충무공동,,223,35.17982792188054,128.15178016710786,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8655,#691,#691-12,충무공동,충무공동,,223,35.17989510971274,128.1515862617141,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8656,#691,#691-13,충무공동,충무공동,,218,35.18019301899068,128.1515355756309,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8657,#691,#691-14,충무공동,충무공동,,218,35.180855521150676,128.15176722086858,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8658,#691,#691-15,충무공동,충무공동,,218,35.181235327550894,128.15187138003048,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8659,#691,#691-16,충무공동,충무공동,,218,35.18169697029388,128.15189984981697,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8660,#691,#691-17,충무공동,충무공동,,218-1,35.1818507598716,128.15231369170812,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218-1
8661,#691,#691-18,충무공동,충무공동,,218-1,35.18199289153289,128.15276853776913,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218-1
8662,#692,#692-1,충무공동,충무공동,,223,35.17962223443531,128.1513738378446,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8663,#692,#692-2,충무공동,충무공동,,235,35.17956136218657,128.15161448669013,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 235
8664,#692,#692-3,충무공동,충무공동,,235,35.179504969237854,128.15185794277016,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 235
8665,#692,#692-4,충무공동,충무공동,,223,35.17944393941615,128.15211505505894,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8666,#692,#692-5,충무공동,충무공동,,235,35.179368973681264,128.15241588056332,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 235
8667,#692,#692-6,충무공동,충무공동,,223,35.179305559171375,128.15268668028602,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8668,#692,#692-7,충무공동,충무공동,,223,35.17924224855495,128.15294650348585,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8669,#692,#692-8,충무공동,충무공동,,223,35.179176658325325,128.1532090384632,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8670,#692,#692-9,충무공동,충무공동,,235,35.17911109366849,128.15346882898726,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 235
8671,#692,#692-10,충무공동,충무공동,,223,35.179047519988586,128.15375609106041,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8672,#692,#692-11,충무공동,충무공동,,223,35.17890994283501,128.15424264624576,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8673,#692,#692-12,충무공동,충무공동,,223,35.17881273029297,128.15451296502474,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8674,#692,#692-13,충무공동,충무공동,,223,35.17870663624545,128.15476943566904,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8675,#692,#692-14,충무공동,충무공동,,223,35.17859414923342,128.15498739404543,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8676,#692,#692-15,충무공동,충무공동,,223,35.178504479071535,128.15517548665772,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8677,#692,#692-16,충무공동,충무공동,,223,35.17839678516222,128.15536332379014,LED,150W,1,나트륨,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8678,#692,#692-17,충무공동,충무공동,,246-3,35.17827583518189,128.15552352923086,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 246-3
8679,#692,#692-18,충무공동,충무공동,,223,35.17817057697183,128.155692189383,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8680,#692,#692-19,충무공동,충무공동,,223,35.17807231302082,128.1558362489703,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8681,#692,#692-20,충무공동,충무공동,,223,35.17796273185999,128.15598563666484,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8682,#692,#692-21,충무공동,충무공동,,223,35.177839554344054,128.1561430644516,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8683,#692,#692-22,충무공동,충무공동,,223,35.17771197555627,128.15628945207985,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8684,#692,#692-23,충무공동,충무공동,,223,35.17756011214632,128.15638335295574,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8685,#692,#692-24,충무공동,충무공동,,408-2,35.17744219985843,128.15646126842566,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 408-2
8686,#693,#693-1,충무공동,충무공동,,223,35.17789393869301,128.15658292962547,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8687,#693,#693-2,충무공동,충무공동,,222-2,35.17808302820182,128.15636606030722,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 222-2
8688,#693,#693-3,충무공동,충무공동,,223,35.17824971898679,128.15613515101867,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8689,#693,#693-4,충무공동,충무공동,,223,35.17842780495219,128.15589068031545,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8690,#693,#693-5,충무공동,충무공동,,223,35.178572017902,128.15565396217204,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8691,#693,#693-6,충무공동,충무공동,,223,35.17869569222148,128.15544439623395,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8692,#693,#693-7,충무공동,충무공동,,223,35.178780935459855,128.15524800772266,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8693,#693,#693-8,충무공동,충무공동,,223,35.178880036191245,128.1550161379465,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8694,#693,#693-9,충무공동,충무공동,,223,35.17895404024986,128.15481684517863,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8695,#693,#693-10,충무공동,충무공동,,223,35.179037552757386,128.15456554324453,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8696,#693,#693-11,충무공동,충무공동,,223,35.17912730046577,128.1543692166746,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8697,#693,#693-12,충무공동,충무공동,,221,35.17940998942819,128.15426069364955,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 221
8698,#693,#693-13,충무공동,충무공동,,221,35.179609742024546,128.15434310556174,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 221
8699,#693,#693-14,충무공동,충무공동,,221,35.17980035203473,128.1544391106504,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 221
8700,#694,#694-1,충무공동,충무공동,,278,35.178731158387926,128.14816133047236,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 278
8701,#694,#694-2,충무공동,충무공동,,278,35.17849706090548,128.14813608331454,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 278
8702,#694,#694-3,충무공동,충무공동,,278,35.17825599648769,128.14813269321806,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 278
8703,#694,#694-4,충무공동,충무공동,,278,35.178025754525244,128.14817610932505,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 278
8704,#694,#694-5,충무공동,충무공동,,278,35.17781785982457,128.14823904990123,LED,140W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 278
8705,#694,#694-6,충무공동,충무공동,,278,35.17759422053632,128.14829902439223,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 278
8706,#694,#694-7,충무공동,충무공동,,278,35.177356985531226,128.14836704033018,LED,140W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 278
8707,#694,#694-8,충무공동,충무공동,,278,35.17718293684668,128.14842496738495,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 278
8708,#695,#695-1,충무공동,충무공동,,294,35.17928994840421,128.14316066926986,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 294
8709,#695,#695-2,충무공동,충무공동,,294,35.178920647197536,128.14313628747124,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 294
8710,#695,#695-3,충무공동,충무공동,,294,35.17852433655049,128.14310878339648,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 294
8711,#695,#695-4,충무공동,충무공동,,294,35.17808762829051,128.14306424790828,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 294
8712,#695,#695-5,충무공동,충무공동,,164,35.1777835586474,128.142812999712,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 164
8713,#695,#695-6,충무공동,충무공동,,164,35.1777661558197,128.1425081339108,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 164
8714,#695,#695-7,충무공동,충무공동,,164,35.17775545929508,128.14220885073814,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 164
8715,#695,#695-8,충무공동,충무공동,,164,35.177740152654366,128.14192048052857,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 164
8716,#695,#695-9,충무공동,충무공동,,164,35.17773380536913,128.1416377243832,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 164
8717,#695,#695-10,충무공동,충무공동,,164,35.17771575308697,128.14140145847034,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 164
8718,#695,#695-11,충무공동,충무공동,,164,35.177697752051465,128.1411597046871,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 164
8719,#695,#695-12,충무공동,충무공동,,41-1,35.17769062750692,128.14095926812766,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-14,경상남도 진주시 충무공동 41-1
8720,#696,#696-1,충무공동,충무공동,,41,35.177479652051154,128.14087124542163,LED,140W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 41
8721,#696,#696-2,충무공동,충무공동,,164,35.17749552999951,128.14109924715066,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 164
8722,#696,#696-3,충무공동,충무공동,,164,35.1775089218441,128.14135191323237,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 164
8723,#696,#696-4,충무공동,충무공동,,164,35.17751977570005,128.14163473160053,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 164
8724,#696,#696-5,충무공동,충무공동,,164,35.17753275247775,128.1419313014095,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 164
8725,#696,#696-6,충무공동,충무공동,,164,35.1775481626214,128.14220869498683,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 164
8726,#696,#696-7,충무공동,충무공동,,164,35.17756095679195,128.14252447277627,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 164
8727,#696,#696-8,충무공동,충무공동,,164,35.17756942549905,128.14282097974365,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 164
8728,#696,#696-9,충무공동,충무공동,,288,35.17733320323916,128.14302075362522,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8729,#696,#696-10,충무공동,충무공동,,288,35.17699083359635,128.14300772759262,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8730,#696,#696-11,충무공동,충무공동,,288,35.17663054377482,128.14322222822884,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8731,#696,#696-12,충무공동,충무공동,,288,35.176358583676915,128.14362732048036,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8732,#696,#696-13,충무공동,충무공동,,288,35.17609099855367,128.14404619277596,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8733,#696,#696-14,충무공동,충무공동,,288,35.176022679239644,128.14459958107886,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8734,#696,#696-15,충무공동,충무공동,,288,35.17612410634239,128.14507302051973,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8735,#696,#696-16,충무공동,충무공동,,294,35.175935477690366,128.14524326489257,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8736,#696,#696-17,충무공동,충무공동,,294,35.17568969947319,128.1452617717336,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8737,#696,#696-18,충무공동,충무공동,,294,35.175453348151926,128.14523650246178,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8738,#697,#697-1,충무공동,충무공동,,288,35.176162747345046,128.14479913348185,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8739,#697,#697-2,충무공동,충무공동,,288,35.17610842355316,128.14434830860497,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8740,#697,#697-3,충무공동,충무공동,,288,35.176299409656366,128.1439283640407,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8741,#697,#697-4,충무공동,충무공동,,288,35.176555237427316,128.14356146739664,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8742,#697,#697-5,충무공동,충무공동,,288,35.17683333454312,128.1432223233945,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8743,#697,#697-6,충무공동,충무공동,,288,35.17718562243953,128.14313943780496,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 288
8744,#697,#697-7,충무공동,충무공동,,294,35.1775461963455,128.14337226625994,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8745,#697,#697-8,충무공동,충무공동,,294,35.17749862444043,128.14363780053867,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8746,#697,#697-9,충무공동,충무공동,,294,35.177417257826036,128.14390286101275,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8747,#697,#697-10,충무공동,충무공동,,294,35.17731830778092,128.14412102095315,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8748,#697,#697-11,충무공동,충무공동,,294,35.177217311819355,128.14431719708534,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8749,#697,#697-12,충무공동,충무공동,,294,35.17708917652391,128.14452396957512,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8750,#697,#697-13,충무공동,충무공동,,294,35.17695234033617,128.14469768763078,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8751,#697,#697-14,충무공동,충무공동,,294,35.17679773975384,128.1448437129013,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
8752,#697,#697-15,충무공동,충무공동,,294,35.176620687408224,128.14498118985526,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-12-16,경상남도 진주시 충무공동 294
